step,phase,tokens,kv_len,start_ns,end_ns,latency_s,flops,bytes,tokens_per_second,ai_flops_per_byte,achieved_tflops,achieved_gbs,drain_like,gpu_samples,gpu_quality,gpu_power_w_avg,gpu_power_w_std,gpu_power_w_peak,gpu_util_pct_avg,gpu_util_pct_std,gpu_util_pct_peak,gpu_energy_j,gpu_power_w_dyn,gpu_energy_dyn_j
0,prefill,640,80,46147480777705,46147839982698,0.359051752,8955359133696,15093202944,1782.472850877497,593.337223843268,24.941694571360845,42.036288250725484,False,24,sampled,20.919,3.22479367725589,24.502,94.41666666666667,8.128942744596467,98.0,7.511003600088,17.975142091152815,6.454006260277362
1,decode,8,80,46147840188883,46147938674120,0.098485237,120414273536,15094251520,81.23044878289727,7.977492184786384,1.2226631848994787,153.26410312644117,False,6,sampled,21.349,0.5591801140956285,22.14,95.66666666666667,2.804757862395017,97.0,2.102561324713,18.405142091152815,1.8126347808658607
2,decode,8,81,46147938846351,46148037000531,0.09815418,120418467840,15095300096,81.50442497711255,7.977215893303695,1.226829747240515,153.791719272679,False,5,sampled,20.0048,0.450720201455404,20.558,95.0,3.391164991562634,97.0,1.9635547400639999,17.060942091152814,1.6746027809845896
3,decode,8,82,46148037166642,46148135524655,0.098358013,120422662144,15096348672,81.3355186424923,7.97693964020282,1.2243299602239832,153.4836686056275,False,6,sampled,18.844833333333334,0.32300614029251334,19.372,95.66666666666667,2.875181153713043,98.0,1.8535403619828332,15.900975424486148,1.563988347514289
4,decode,8,83,46148135700368,46148234307659,0.098607291,120426856448,15097397248,81.12990346728012,7.976663425475761,1.22127740481178,153.10629766717759,False,6,sampled,17.856666666666666,0.2976552816038491,18.186,94.66666666666667,3.669695718539436,98.0,1.76079752629,14.91280875781948,1.470511672809654
5,decode,8,84,46148234464315,46148332566915,0.0981026,120431050752,15098445824,81.54727805379267,7.976387249114522,1.22760304774797,153.9046449737316,False,7,sampled,17.056428571428572,0.27257589594022963,17.395,96.14285714285714,2.7945525240230875,98.0,1.6732799895714285,14.112570662581387,1.3844798746829567
6,decode,8,85,46148332730795,46148430817256,0.098086461,120435245056,15099494400,81.56069572129837,7.976111111111111,1.2278477970165524,153.9406585379811,False,6,sampled,16.407,0.21689813277204623,16.605,95.16666666666667,3.5449494589721118,97.0,1.609304565627,13.463142091152815,1.320551961661319
7,decode,8,86,46148430982006,46148529433430,0.098451424,120439439360,15100542976,81.25834726372267,7.975835011457538,1.2233387234703688,153.38064562682203,False,5,sampled,15.972,0.21635041021454038,16.209,95.8,2.16794833886788,97.0,1.572466144128,13.028142091152814,1.2826391409483322
8,decode,8,87,46148529601689,46148628387072,0.098785383,120443633664,15101591552,80.98364107167555,7.975558950145813,1.2192454997517193,152.87273373227697,False,6,sampled,15.550666666666666,0.20397712290025707,15.814,93.83333333333333,6.823977334858804,97.0,1.5361785625720001,12.606808757819481,1.2453684315489517
9,decode,8,88,46148628545924,46148727255187,0.098709263,120447827968,15102640128,81.04609189514463,7.975282927167951,1.2202282167581375,153.00124495914835,False,5,sampled,15.3398,0.1770965838179837,15.419,95.4,2.5099800796022267,97.0,1.5141803525674,12.395942091152815,1.2235943080083733
