step,phase,tokens,kv_len,start_ns,end_ns,latency_s,flops,bytes,tokens_per_second,ai_flops_per_byte,achieved_tflops,achieved_gbs,drain_like,gpu_samples,gpu_quality,gpu_power_w_avg,gpu_power_w_std,gpu_power_w_peak,gpu_util_pct_avg,gpu_util_pct_std,gpu_util_pct_peak,gpu_energy_j,gpu_power_w_dyn,gpu_energy_dyn_j
0,prefill,640,80,200661756266963,200661779993913,0.02372695,8955359133696,15093202944,26973.546958205752,593.337223843268,377.4340626880404,636.120653687052,False,2,sampled,117.145,0.0,117.145,24.0,0.0,24.0,2.77949355775,42.347654676259,1.0047806851208634
1,decode,8,80,200661780081992,200661789312449,0.009230457,120414273536,15094251520,866.6959826582802,7.977492184786384,13.045320891045806,1635.265894202205,True,1,single_sample,117.145,,117.145,24.0,,24.0,1.0813018852649998,42.347654676259,0.39088820554005754
2,decode,8,81,200661789371778,200661798551385,0.009179607,120418467840,15095300096,871.4970041745796,7.977215893303695,13.11804174623162,1644.4386013475305,True,1,single_sample,117.145,,117.145,24.0,,24.0,1.0753450620149998,42.347654676259,0.3887348272997698
3,decode,8,82,200661798610865,200661807794212,0.009183347,120422662144,15096348672,871.1420792440927,7.97693964020282,13.113156036029132,1643.8830713899847,True,1,single_sample,117.145,,117.145,24.0,,24.0,1.0757831843149999,42.347654676259,0.388893207528259
4,decode,8,83,200661807854991,200661817046278,0.009191287,120426856448,15097397248,870.3895330436314,7.976663425475761,13.102284418710894,1642.577067607616,True,1,single_sample,117.145,,117.145,24.0,,24.0,1.076713315615,42.347654676259,0.3892294479063885
5,decode,8,84,200661817105908,200661826290615,0.009184707,120431050752,15098445824,871.0130872982666,7.976387249114522,13.11212766525922,1643.8679888209824,True,1,nearest,117.145,,117.145,24.0,,24.0,1.075942501515,42.347654676259,0.3889508003386188
6,decode,8,85,200661826349954,200661835575801,0.009225847,120435245056,15099494400,867.1290560097083,7.976111111111111,13.054112544463397,1636.6512906619846,True,1,single_sample,137.314,,137.314,36.0,,36.0,1.266837954958,62.516654676258995,0.5767690909950001
7,decode,8,86,200661835633820,200661844832857,0.009199037,120439439360,15100542976,869.6562477137552,7.975835011457538,13.092613863820747,1641.535192868558,True,1,single_sample,137.314,,137.314,36.0,,36.0,1.263156566618,62.516654676258995,0.5750930194831295
8,decode,8,87,200661844892366,200661872977492,0.028085126,120443633664,15101591552,284.84828588627306,7.975558950145813,4.2885203243880765,537.7078084677278,False,3,sampled,137.314,0.0,137.314,36.0,0.0,36.0,3.8564809915639997,62.516654676258995,1.755788123681223
9,decode,8,88,200661873039711,200661904696681,0.03165697,120447827968,15102640128,252.70896109134893,7.975282927167951,3.80478068393785,477.07156206042464,False,3,sampled,137.314,0.0,137.314,36.0,0.0,36.0,4.3469451785799995,62.516654676258995,1.9790878615866907
