step,phase,tokens,kv_len,start_ns,end_ns,latency_s,flops,bytes,tokens_per_second,ai_flops_per_byte,achieved_tflops,achieved_gbs,drain_like,gpu_samples,gpu_quality,gpu_power_w_avg,gpu_power_w_std,gpu_power_w_peak,gpu_util_pct_avg,gpu_util_pct_std,gpu_util_pct_peak,gpu_energy_j,gpu_power_w_dyn,gpu_energy_dyn_j
0,prefill,160,80,200615102071815,200615113994534,0.011922719,2238839783424,15030288384,13419.757691177658,148.95521138551695,187.77929626824215,1260.642675886264,False,1,single_sample,108.606,,108.606,35.0,,35.0,1.294878819714,35.27190143737167,0.4205369694334785
1,decode,2,80,200615114391620,200615123228690,0.00883707,30103568384,15030550528,226.31935698144292,2.002825400701118,3.406510119756888,1700.8522652870238,True,1,single_sample,108.606,,108.606,35.0,,35.0,0.95975882442,35.27190143737167,0.31170026203515405
2,decode,2,81,200615123289050,200615132070221,0.008781171,30104616960,15030812672,227.76005614740902,2.0028602323066726,3.428314624552921,1711.7093690579536,True,1,nearest,108.606,,108.606,35.0,,35.0,0.9536878576260001,35.27190143737167,0.30972859801670644
3,decode,2,82,200615132129620,200615140940551,0.008810931,30105665536,15031074816,226.99076862592617,2.0028950626972915,3.4168540800058476,1705.9576128788208,True,1,single_sample,108.606,,108.606,35.0,,35.0,0.9569199721859999,35.27190143737167,0.31077828980348254
4,decode,2,83,200615141005230,200615149765122,0.008759892,30106714112,15031336960,228.31331710482274,2.002929891873038,3.436881883018649,1715.9272009289612,True,1,single_sample,108.606,,108.606,35.0,,35.0,0.951376830552,35.27190143737167,0.30897804722602057
5,decode,2,84,200615149823261,200615158576852,0.008753591,30107762688,15031599104,228.47766133921496,2.0029647198339755,3.439475603555158,1717.1923047352795,True,1,single_sample,120.945,,120.945,35.0,,35.0,1.0587030634949999,47.610901437371666,0.41676635832406367
6,decode,2,85,200615158635801,200615167336173,0.008700372,30108811264,15031861248,229.87522832357055,2.002999546580168,3.4606349319316463,1727.7262682561159,True,1,single_sample,120.945,,120.945,35.0,,35.0,1.05226649154,47.610901437371666,0.4142325537604682
7,decode,2,86,200615167395023,200615176151504,0.008756481,30109859840,15032123392,228.40225428456935,2.003034372111679,3.438579931824211,1716.6854347083035,True,1,single_sample,120.945,,120.945,35.0,,35.0,1.059052594545,47.610901437371666,0.4169039538292177
8,decode,2,87,200615176210514,200615203664125,0.027453611,30110908416,15032385536,72.85016167818507,2.0030691964285716,1.0967922731913118,547.5558583532054,False,3,sampled,120.945,0.0,120.945,35.0,0.0,35.0,3.3203769823949996,47.610901437371666,1.3070911674209424
9,decode,2,88,200615203725405,200615230819180,0.027093775,30111956992,15032647680,73.81769428586456,2.0031040195309093,1.1113976177922789,554.8376953746755,False,2,sampled,120.945,0.0,120.945,35.0,0.0,35.0,3.276856617375,47.610901437371666,1.2899590510913246
10,decode,2,89,200615230880710,200615257869586,0.026988876,30113005568,15032909824,74.1046051714047,2.0031388414187563,1.1157561940704757,557.0039235424255,False,3,sampled,124.49433333333332,6.147625666331133,131.593,43.666666666666664,15.01110699893027,61.0,3.3599621250359992,51.16023477070499,1.3807572323574453
11,decode,2,90,200615257930566,200615285036591,0.027106025,30114054144,15033171968,73.78433392576005,2.0031736620921756,1.1109727134096572,554.6062902251437,False,3,sampled,131.593,0.0,131.593,61.0,0.0,61.0,3.5669631478249997,58.25890143737166,1.5791672388339322
12,decode,2,91,200615285100420,200615312159346,0.027058926,30115102720,15033434112,73.91276357383882,2.003208481551231,1.1129452336726149,555.5813306115697,False,2,sampled,131.593,0.0,131.593,61.0,0.0,61.0,3.560765249118,58.25890143737166,1.5764233028351335
13,decode,2,92,200615312221876,200615339176192,0.026954316,30116151296,15033696256,74.19961983082784,2.003243299795986,1.1173034884654465,557.7472734236699,False,3,sampled,131.593,0.0,131.593,61.0,0.0,61.0,3.546999305388,58.25890143737166,1.57032883915577
