step,phase,tokens,kv_len,start_ns,end_ns,latency_s,flops,bytes,tokens_per_second,ai_flops_per_byte,achieved_tflops,achieved_gbs,drain_like,gpu_samples,gpu_quality,gpu_power_w_avg,gpu_power_w_std,gpu_power_w_peak,gpu_util_pct_avg,gpu_util_pct_std,gpu_util_pct_peak,gpu_energy_j,gpu_power_w_dyn,gpu_energy_dyn_j
0,prefill,320,80,4808210061175815,4808210098809804,0.037633989,4477679566848,15051259904,8502.95194591251,297.4953323115508,118.97966933157151,399.9379365285992,False,3,sampled,163.957,0.0,163.957,21.0,0.0,21.0,6.170355934473,98.57495967741934,3.709768948175443
1,decode,4,80,4808210098911525,4808210121118178,0.022206653,60207136768,15051784192,180.12619911699434,4.0,2.71122067643422,677.8051691085551,False,2,sampled,163.957,0.0,163.957,21.0,0.0,21.0,3.6409362059209998,98.57495967741934,2.1890199240454433
2,decode,4,81,4808210121211012,4808210143566968,0.022355956,60209233920,15052308480,178.92323638497052,4.0,2.693207748306536,673.3019370766341,False,3,sampled,163.957,0.0,163.957,21.0,0.0,21.0,3.6654154778919996,98.57495967741934,2.203737461250161
3,decode,4,82,4808210143657863,4808210165898572,0.022240709,60211331072,15052832768,179.8503815683214,4.0,2.7072577170089316,676.8144292522329,False,2,sampled,176.8825,18.27941740045344,189.808,39.0,25.45584412271571,57.0,3.9339922096925,111.50045967741934,2.4798492770517178
4,decode,4,83,4808210165988775,4808210187981451,0.021992676,60213428224,15053357056,181.87873090114184,4.0,2.7378854771470285,684.4713692867571,False,2,sampled,189.808,0.0,189.808,57.0,0.0,57.0,4.174385846208,124.42595967741934,2.736459817174548
5,decode,4,84,4808210188079219,4808210210150967,0.022071748,60215525376,15053881344,181.22715065431157,4.0,2.7281720222612185,682.0430055653046,False,2,sampled,189.808,0.0,189.808,57.0,0.0,57.0,4.189394344384,124.42595967741934,2.7462984266581607
6,decode,4,85,4808210210241318,4808210232178639,0.021937321,60217622528,15054405632,182.3376701284537,4.0,2.7449852481075516,686.246312026888,False,2,sampled,189.808,0.0,189.808,57.0,0.0,57.0,4.163879024368,124.42595967741934,2.7295722181766044
7,decode,4,86,4808210232270341,4808210254589784,0.022319443,60219719680,15054929920,179.21594190320968,4.0,2.698083445899613,674.5208614749032,False,3,sampled,189.808,0.0,189.808,57.0,0.0,57.0,4.236408836944,124.42595967741934,2.7771181147404596
8,decode,4,87,4808210254681460,4808210277531462,0.022850002,60221816832,15055454208,175.05468927311253,4.0,2.6355278582470145,658.8819645617536,False,2,sampled,208.27,0.0,208.27,57.0,0.0,57.0,4.758969916540001,142.88795967741936,3.264990164404952
9,decode,4,88,4808210277622840,4808210299671655,0.022048815,60223913984,15055978496,181.41564523989157,4.0,2.7313900535697724,682.8475133924431,False,2,sampled,208.27,0.0,208.27,57.0,0.0,57.0,4.59210670005,142.88795967741936,3.150510188654879
