step,phase,tokens,kv_len,start_ns,end_ns,latency_s,flops,bytes,tokens_per_second,ai_flops_per_byte,achieved_tflops,achieved_gbs,drain_like,gpu_samples,gpu_quality,gpu_power_w_avg,gpu_power_w_std,gpu_power_w_peak,gpu_util_pct_avg,gpu_util_pct_std,gpu_util_pct_peak,gpu_energy_j,gpu_power_w_dyn,gpu_energy_dyn_j
0,prefill,640,80,201458301536850,201458328181918,0.026621198,8955359133696,15093202944,24040.9916939125,593.337223843268,336.39955398310775,566.961822830062,False,2,sampled,105.631,0.0,105.631,0.0,0.0,0.0,2.812023765938,30.657934224049328,0.8161509372493935
1,decode,8,80,201458328207858,201458334501355,0.006293497,120414273536,15094251520,1271.1533826106534,7.977492184786384,19.13312638998636,2398.3886097029995,False,1,single_sample,126.424,,126.424,0.0,,0.0,0.7956490647280001,51.450934224049334,0.32380630018625184
2,decode,8,81,201458334518865,201458340809662,0.006290797,120418467840,15095300096,1271.6989596071849,7.977215893303695,19.142005033702407,2399.58467838018,False,1,nearest,126.424,,126.424,0.0,,0.0,0.795307719928,51.450934224049334,0.32366738266384687
3,decode,8,82,201458340825101,201458347099349,0.006274248,120422662144,15096348672,1275.0532015948365,7.97693964020282,19.193162613910065,2406.0809633281947,False,1,single_sample,126.424,,126.424,0.0,,0.0,0.793215529152,51.450934224049334,0.32281592115337304
4,decode,8,83,201458347114168,201458353400936,0.006286768,120426856448,15097397248,1272.513953115496,7.976663425475761,19.155606894989607,2401.456081725936,False,1,single_sample,126.424,,126.424,0.0,,0.0,0.794798357632,51.450934224049334,0.32346008684985816
5,decode,8,84,201458353415276,201458359691653,0.006276377,120431050752,15098445824,1274.6206927977719,7.976387249114522,19.18798866798473,2405.598934544563,False,1,nearest,126.424,,126.424,0.0,,0.0,0.793484685848,51.450934224049334,0.3229254601923361
6,decode,8,85,201458359706793,201458365987210,0.006280417,120435245056,15099494400,1273.8007683247783,7.976111111111111,19.17631346071447,2404.2184460044614,False,1,single_sample,126.424,,126.424,0.0,,0.0,0.793995438808,51.450934224049334,0.3231333219666012
7,decode,8,86,201458366005899,201458372262787,0.006256888,120439439360,15100542976,1278.590890551341,7.975835011457538,19.249096253600833,2413.4270864365794,False,1,single_sample,126.424,,126.424,0.0,,0.0,0.7910208085120001,51.450934224049334,0.3219227329352436
8,decode,8,87,201458372278937,201458378567264,0.006288327,120443633664,15101591552,1272.1984718670005,7.975558950145813,19.153525836681204,2401.5277119017505,False,1,nearest,126.424,,126.424,0.0,,0.0,0.794995452648,51.450934224049334,0.32354029885631347
9,decode,8,88,201458378581554,201458384847481,0.006265927,120447827968,15102640128,1276.7464415081758,7.975282927167951,19.222666968191618,2410.280255100323,False,1,single_sample,126.424,,126.424,0.0,,0.0,0.7921635550480001,51.450934224049334,0.3223877979296948
10,decode,8,89,201458384861761,201458391163568,0.006301807,120452022272,15103688704,1269.4771515535147,7.975006942515968,19.113886266589883,2396.723464238114,False,1,nearest,126.424,,126.424,0.0,,0.0,0.7966996481680001,51.450934224049334,0.32423385744965366
11,decode,8,90,201458391177938,201458397465455,0.006287517,120456216576,15104737280,1272.3623649844603,7.974730996181881,19.157994574964963,2402.3374060062183,False,1,single_sample,126.424,,126.424,0.0,,0.0,0.7948930492080001,51.450934224049334,0.32349862359959203
12,decode,8,91,201458397479815,201458403774262,0.006294447,120460410880,15105785856,1270.9615316484515,7.974455088157712,19.137568539380823,2399.8590910369094,False,1,single_sample,126.424,,126.424,0.0,,0.0,0.795769167528,51.450934224049334,0.32385517857376467
13,decode,8,92,201458403788682,201458410087238,0.006298556,120464605184,15106834432,1270.1323922499062,7.9741792184354825,19.125749645474297,2398.4599695549264,False,1,nearest,126.424,,126.424,0.0,,0.0,0.7962886437440001,51.450934224049334,0.3240665904624913
14,decode,8,93,201458410101908,201458416391376,0.006289468,120468799488,15107883008,1271.967676757398,7.973903387007218,19.154052375813023,2402.0923563010415,False,1,single_sample,126.424,,126.424,0.0,,0.0,0.795139702432,51.450934224049334,0.32359900437226313
15,decode,8,94,201458416405795,201458422692552,0.006286757,120472993792,15108931584,1272.516179645563,7.973627593864945,19.162979226332432,2403.2949872247327,False,1,single_sample,126.424,,126.424,0.0,,0.0,0.794796966968,51.450934224049334,0.3234595208895817
16,decode,8,95,201458422709032,201458429081759,0.006372727,120477188096,15109980160,1255.3495544372136,7.973351839000694,18.905123049520245,2371.038357676392,False,1,nearest,126.424,,126.424,0.0,,0.0,0.8056656382480001,51.450934224049334,0.3278827577048232
17,decode,8,96,201458429095969,201458435377396,0.006281427,120481382400,15111028736,1273.595952002626,7.973076122406495,19.180575114540055,2405.66812859562,False,1,single_sample,153.949,,153.949,68.0,,68.0,0.9670194052230001,78.97593422404934,0.4960815655851676
18,decode,8,97,201458435391656,201458441670353,0.006278697,120485576704,15112077312,1274.149716095553,7.972800444074382,19.18958291887632,2406.881127087356,False,1,nearest,153.949,,153.949,68.0,,68.0,0.966599124453,78.97593422404934,0.4958659612847359
19,decode,8,98,201458441684523,201458447952140,0.006267617,120489771008,15113125888,1276.4021796481823,7.972524803996392,19.22417579249019,2411.3033530925713,False,1,single_sample,153.949,,153.949,68.0,,68.0,0.964893369533,78.97593422404934,0.4949909079335334
